x	y	temp	time	received_request	a	r	sp_x	sp_y	sp_temp	sp_time	sp_received_request
7	6	1	1	false	4	-5.0	8	6	1	1	false
8	6	1	1	false	1	-5.0	8	7	1	1	false
8	7	1	1	false	2	-5.0	8	6	1	1	false
8	6	1	1	false	3	-5.0	7	6	1	1	false
7	6	1	1	false	1	-5.0	7	7	1	1	false
7	7	1	1	false	5	0	7	7	1	1	false
7	7	1	1	false	1	-5.0	7	8	1	1	false
7	8	1	1	false	3	995.0	6	8	1	1	true
7	6	1	1	false	5	0	7	6	1	1	false
7	6	1	1	false	3	0	7	6	1	1	false
7	6	1	1	false	2	-5.0	7	5	1	1	false
7	5	1	1	false	3	0	7	5	1	1	false
7	5	1	1	false	5	0	7	5	1	1	false
7	5	1	1	false	5	0	7	5	1	1	false
7	5	1	1	false	4	0	7	5	1	1	false
7	5	1	1	false	3	995.0	6	5	1	1	true
7	7	1	1	false	3	0	7	7	1	1	false
7	7	1	1	false	1	-5.0	7	8	1	1	false
7	8	1	1	false	2	0	7	8	1	1	false
7	8	1	1	false	4	-5.0	8	8	1	1	false
8	8	1	1	false	3	-5.0	7	8	1	1	false
7	8	1	1	false	3	0	7	8	1	1	false
7	8	1	1	false	5	0	7	8	1	1	false
7	8	1	1	false	3	995.0	6	8	1	1	true
7	8	1	1	false	3	995.0	6	8	1	1	true
7	9	1	1	false	5	995.0	7	9	1	1	true
7	10	1	1	false	1	0	7	10	1	1	false
7	10	1	1	false	1	0	7	10	1	1	false
7	10	1	1	false	3	995.0	7	10	1	1	true
8	1	1	1	false	5	0	8	1	1	1	false
8	1	1	1	false	2	0	8	1	1	1	false
8	1	1	1	false	3	-5.0	7	1	1	1	false
7	1	1	1	false	2	0	7	1	1	1	false
7	1	1	1	false	4	-5.0	8	1	1	1	false
8	1	1	1	false	1	995.0	8	2	1	1	true
8	2	1	1	false	4	-5.0	9	2	1	1	false
9	2	1	1	false	4	0	9	2	1	1	false
9	2	1	1	false	2	995.0	9	1	1	1	true
8	3	1	1	false	3	-5.0	7	3	1	1	false
7	3	1	1	false	5	0	7	3	1	1	false
7	3	1	1	false	4	995.0	8	3	1	1	true
8	4	1	1	false	2	0	8	4	1	1	false
8	4	1	1	false	3	995.0	7	4	1	1	true
8	5	1	1	false	3	-5.0	7	5	1	1	false
7	5	1	1	false	3	995.0	6	5	1	1	true
8	6	1	1	false	5	0	8	6	1	1	false
8	6	1	1	false	5	0	8	6	1	1	false
8	6	1	1	false	2	-5.0	8	5	1	1	false
8	5	1	1	false	3	-5.0	7	5	1	1	false
7	5	1	1	false	4	0	7	5	1	1	false
7	5	1	1	false	2	995.0	7	4	1	1	true
8	7	1	1	false	4	-5.0	9	7	1	1	false
9	7	1	1	false	2	0	9	7	1	1	false
9	7	1	1	false	2	-5.0	9	6	1	1	false
9	6	1	1	false	3	0	9	6	1	1	false
9	6	1	1	false	2	0	9	6	1	1	false
9	6	1	1	false	3	-5.0	8	6	1	1	false
8	6	1	1	false	1	-5.0	8	7	1	1	false
8	7	1	1	false	3	-5.0	7	7	1	1	false
7	7	1	1	false	3	-5.0	6	7	1	1	false
6	7	1	1	false	2	-5.0	6	6	1	1	false
6	6	1	1	false	3	995.0	5	6	1	1	true
8	8	1	1	false	1	995.0	8	9	1	1	true
8	9	1	1	false	3	995.0	7	9	1	1	true
8	10	1	1	false	4	995.0	9	10	1	1	true
9	1	1	1	false	3	-5.0	8	1	1	1	false
8	1	1	1	false	4	0	8	1	1	1	false
8	1	1	1	false	4	995.0	9	1	1	1	true
9	2	1	1	false	1	0	9	2	1	1	false
9	2	1	1	false	1	995.0	9	3	1	1	true
9	3	1	1	false	3	995.0	8	3	1	1	true
9	4	1	1	false	3	-5.0	8	4	1	1	false
8	4	1	1	false	4	-5.0	9	4	1	1	false
9	4	1	1	false	3	-5.0	8	4	1	1	false
8	4	1	1	false	2	995.0	8	3	1	1	true
9	5	1	1	false	3	-5.0	8	5	1	1	false
8	5	1	1	false	2	-5.0	8	4	1	1	false
8	4	1	1	false	5	0	8	4	1	1	false
8	4	1	1	false	3	995.0	7	4	1	1	true
9	6	1	1	false	5	0	9	6	1	1	false
9	6	1	1	false	3	0	9	6	1	1	false
9	6	1	1	false	4	-5.0	10	6	1	1	false
10	6	1	1	false	3	-5.0	9	6	1	1	false
9	6	1	1	false	5	0	9	6	1	1	false
9	6	1	1	false	2	-5.0	9	5	1	1	false
9	5	1	1	false	1	-5.0	9	6	1	1	false
9	6	1	1	false	3	-5.0	8	6	1	1	false
8	6	1	1	false	1	0	8	6	1	1	false
8	6	1	1	false	2	-5.0	8	5	1	1	false
8	5	1	1	false	2	-5.0	8	4	1	1	false
8	4	1	1	false	5	0	8	4	1	1	false
8	4	1	1	false	4	-5.0	9	4	1	1	false
9	4	1	1	false	5	0	9	4	1	1	false
9	4	1	1	false	3	-5.0	8	4	1	1	false
8	4	1	1	false	5	0	8	4	1	1	false
8	4	1	1	false	1	-5.0	8	5	1	1	false
8	5	1	1	false	4	-5.0	9	5	1	1	false
9	5	1	1	false	2	0	9	5	1	1	false
9	5	1	1	false	3	-5.0	8	5	1	1	false
8	5	1	1	false	2	0	8	5	1	1	false
8	5	1	1	false	3	-5.0	7	5	1	1	false
7	5	1	1	false	4	0	7	5	1	1	false
7	5	1	1	false	5	0	7	5	1	1	false
7	5	1	1	false	2	995.0	7	4	1	1	true
9	7	1	1	false	4	-5.0	10	7	1	1	false
10	7	1	1	false	2	-5.0	10	6	1	1	false
10	6	1	1	false	1	-5.0	10	7	1	1	false
10	7	1	1	false	2	-5.0	10	6	1	1	false
10	6	1	1	false	1	-5.0	10	7	1	1	false
10	7	1	1	false	1	0	10	7	1	1	false
10	7	1	1	false	3	-5.0	9	7	1	1	false
9	7	1	1	false	1	-5.0	9	8	1	1	false
9	8	1	1	false	3	-5.0	8	8	1	1	false
8	8	1	1	false	2	-5.0	8	7	1	1	false
8	7	1	1	false	3	-5.0	7	7	1	1	false
7	7	1	1	false	5	0	7	7	1	1	false
7	7	1	1	false	3	-5.0	6	7	1	1	false
6	7	1	1	false	2	-5.0	6	6	1	1	false
6	6	1	1	false	3	995.0	5	6	1	1	true
9	8	1	1	false	3	-5.0	8	8	1	1	false
8	8	1	1	false	3	-5.0	7	8	1	1	false
7	8	1	1	false	4	-5.0	8	8	1	1	false
8	8	1	1	false	1	995.0	8	9	1	1	true
9	9	1	1	false	2	0	9	9	1	1	false
9	9	1	1	false	5	0	9	9	1	1	false
9	9	1	1	false	1	995.0	9	10	1	1	true
9	10	1	1	false	1	0	9	10	1	1	false
9	10	1	1	false	5	995.0	9	10	1	1	true
10	1	1	1	false	4	0	10	1	1	1	false
10	1	1	1	false	1	995.0	10	2	1	1	true
10	2	1	1	false	2	-5.0	10	1	1	1	false
10	1	1	1	false	5	0	10	1	1	1	false
10	1	1	1	false	2	0	10	1	1	1	false
10	1	1	1	false	3	0	10	1	1	1	false
10	1	1	1	false	2	0	10	1	1	1	false
10	1	1	1	false	3	995.0	9	1	1	1	true
10	3	1	1	false	5	0	10	3	1	1	false
10	3	1	1	false	5	0	10	3	1	1	false
10	3	1	1	false	2	995.0	10	2	1	1	true
10	4	1	1	false	2	-5.0	10	3	1	1	false
10	3	1	1	false	1	-5.0	10	4	1	1	false
10	4	1	1	false	4	0	10	4	1	1	false
10	4	1	1	false	2	-5.0	10	3	1	1	false
10	3	1	1	false	1	-5.0	10	4	1	1	false
10	4	1	1	false	4	0	10	4	1	1	false
10	4	1	1	false	1	0	10	4	1	1	false
10	4	1	1	false	3	-5.0	9	4	1	1	false
9	4	1	1	false	2	995.0	9	3	1	1	true
10	5	1	1	false	4	0	10	5	1	1	false
10	5	1	1	false	5	0	10	5	1	1	false
10	5	1	1	false	1	-5.0	10	6	1	1	false
10	6	1	1	false	3	-5.0	9	6	1	1	false
9	6	1	1	false	5	0	9	6	1	1	false
9	6	1	1	false	3	-5.0	8	6	1	1	false
8	6	1	1	false	5	0	8	6	1	1	false
8	6	1	1	false	1	-5.0	8	7	1	1	false
8	7	1	1	false	1	0	8	7	1	1	false
8	7	1	1	false	5	0	8	7	1	1	false
8	7	1	1	false	4	-5.0	9	7	1	1	false
9	7	1	1	false	1	-5.0	9	8	1	1	false
9	8	1	1	false	5	0	9	8	1	1	false
9	8	1	1	false	5	0	9	8	1	1	false
9	8	1	1	false	2	-5.0	9	7	1	1	false
9	7	1	1	false	1	-5.0	9	8	1	1	false
9	8	1	1	false	3	-5.0	8	8	1	1	false
8	8	1	1	false	4	-5.0	9	8	1	1	false
9	8	1	1	false	3	-5.0	8	8	1	1	false
8	8	1	1	false	4	-5.0	9	8	1	1	false
9	8	1	1	false	3	-5.0	8	8	1	1	false
8	8	1	1	false	2	-5.0	8	7	1	1	false
8	7	1	1	false	5	0	8	7	1	1	false
8	7	1	1	false	3	0	8	7	1	1	false
8	7	1	1	false	4	0	8	7	1	1	false
8	7	1	1	false	2	-5.0	8	6	1	1	false
8	6	1	1	false	5	0	8	6	1	1	false
8	6	1	1	false	5	0	8	6	1	1	false
8	6	1	1	false	1	-5.0	8	7	1	1	false
8	7	1	1	false	4	-5.0	9	7	1	1	false
9	7	1	1	false	1	-5.0	9	8	1	1	false
9	8	1	1	false	1	-5.0	9	9	1	1	false
9	9	1	1	false	1	995.0	9	10	1	1	true
10	6	1	1	false	3	-5.0	9	6	1	1	false
9	6	1	1	false	2	0	9	6	1	1	false
9	6	1	1	false	1	-5.0	9	7	1	1	false
9	7	1	1	false	5	0	9	7	1	1	false
9	7	1	1	false	3	-5.0	8	7	1	1	false
8	7	1	1	false	3	-5.0	7	7	1	1	false
7	7	1	1	false	5	0	7	7	1	1	false
7	7	1	1	false	1	-5.0	7	8	1	1	false
7	8	1	1	false	5	0	7	8	1	1	false
7	8	1	1	false	4	-5.0	8	8	1	1	false
8	8	1	1	false	1	995.0	8	9	1	1	true
10	7	1	1	false	3	-5.0	9	7	1	1	false
9	7	1	1	false	3	-5.0	8	7	1	1	false
8	7	1	1	false	3	0	8	7	1	1	false
8	7	1	1	false	4	-5.0	9	7	1	1	false
9	7	1	1	false	2	-5.0	9	6	1	1	false
9	6	1	1	false	3	-5.0	8	6	1	1	false
8	6	1	1	false	1	-5.0	8	7	1	1	false
8	7	1	1	false	3	-5.0	7	7	1	1	false
7	7	1	1	false	5	0	7	7	1	1	false
7	7	1	1	false	4	-5.0	8	7	1	1	false
8	7	1	1	false	3	-5.0	7	7	1	1	false
7	7	1	1	false	3	-5.0	6	7	1	1	false
6	7	1	1	false	1	0	6	7	1	1	false
6	7	1	1	false	5	0	6	7	1	1	false
6	7	1	1	false	4	0	6	7	1	1	false
6	7	1	1	false	2	-5.0	6	6	1	1	false
6	6	1	1	false	4	0	6	6	1	1	false
6	6	1	1	false	3	995.0	5	6	1	1	true
10	8	1	1	false	3	-5.0	9	8	1	1	false
9	8	1	1	false	2	0	9	8	1	1	false
9	8	1	1	false	2	0	9	8	1	1	false
9	8	1	1	false	5	0	9	8	1	1	false
9	8	1	1	false	3	-5.0	8	8	1	1	false
8	8	1	1	false	4	-5.0	9	8	1	1	false
9	8	1	1	false	3	-5.0	8	8	1	1	false
8	8	1	1	false	2	0	8	8	1	1	false
8	8	1	1	false	4	0	8	8	1	1	false
8	8	1	1	false	3	-5.0	7	8	1	1	false
7	8	1	1	false	2	0	7	8	1	1	false
7	8	1	1	false	4	-5.0	8	8	1	1	false
8	8	1	1	false	1	995.0	8	9	1	1	true
10	9	1	1	false	1	0	10	9	1	1	false
10	9	1	1	false	2	-5.0	10	8	1	1	false
10	8	1	1	false	3	0	10	8	1	1	false
10	8	1	1	false	4	0	10	8	1	1	false
10	8	1	1	false	3	-5.0	9	8	1	1	false
9	8	1	1	false	5	0	9	8	1	1	false
9	8	1	1	false	1	-5.0	9	9	1	1	false
9	9	1	1	false	5	0	9	9	1	1	false
9	9	1	1	false	3	995.0	8	9	1	1	true
10	10	1	1	false	4	0	10	10	1	1	false
10	10	1	1	false	1	0	10	10	1	1	false
10	10	1	1	false	4	0	10	10	1	1	false
10	10	1	1	false	4	0	10	10	1	1	false
10	10	1	1	false	4	0	10	10	1	1	false
10	10	1	1	false	2	0	10	10	1	1	false
10	10	1	1	false	4	0	10	10	1	1	false
10	10	1	1	false	1	0	10	10	1	1	false
10	10	1	1	false	3	995.0	9	10	1	1	true
